defindex,player_steamid,item,tick,silent,player_name,event_name,match_id
4,76561198421514418,glock,158501,False,rodrigaoobrabo,item_pickup,c3ddd683
59,76561198100001022,knife,158501,False,Luiz,item_pickup,c3ddd683
4,76561198100001022,glock,158501,False,Luiz,item_pickup,c3ddd683
42,76561198026214582,knife,158501,False,Connan,item_pickup,c3ddd683
61,76561198026214582,hkp2000,158501,False,Connan,item_pickup,c3ddd683
42,76561198340888446,knife,158501,False,MonsTro,item_pickup,c3ddd683
32,76561198340888446,hkp2000,158501,False,MonsTro,item_pickup,c3ddd683
59,76561198000238678,knife,158501,False,Erick,item_pickup,c3ddd683
4,76561198000238678,glock,158501,False,Erick,item_pickup,c3ddd683
59,76561197996437459,knife,158501,False,【﻿ＰＫ】,item_pickup,c3ddd683
4,76561197996437459,glock,158501,False,【﻿ＰＫ】,item_pickup,c3ddd683
59,76561198124241179,knife,158501,False,Talevor,item_pickup,c3ddd683
4,76561198124241179,glock,158501,False,Talevor,item_pickup,c3ddd683
49,76561197996437459,c4,158501,False,【﻿ＰＫ】,item_pickup,c3ddd683
7,76561198051880621,ak47,158621,False,Cujura,item_pickup,c3ddd683
60,76561198026214582,m4a1,158711,False,Connan,item_pickup,c3ddd683
48,76561198178993731,incgrenade,158749,False,Siraissi,item_pickup,c3ddd683
51,76561198026214582,vesthelm,158769,False,Connan,item_pickup,c3ddd683
44,76561198178993731,hegrenade,158769,False,Siraissi,item_pickup,c3ddd683
43,76561198178993731,flashbang,158781,False,Siraissi,item_pickup,c3ddd683
51,76561198051880621,vesthelm,158793,False,Cujura,item_pickup,c3ddd683
31,76561198421514418,taser,158841,False,rodrigaoobrabo,item_pickup,c3ddd683
30,76561198000238678,tec9,158931,False,Erick,item_pickup,c3ddd683
55,76561198026214582,defuser,158937,False,Connan,item_pickup,c3ddd683
1,76561198100001022,deagle,159027,False,Luiz,item_pickup,c3ddd683
50,76561198100001022,vest,159061,False,Luiz,item_pickup,c3ddd683
44,76561198100001022,hegrenade,159105,False,Luiz,item_pickup,c3ddd683
60,76561198178993731,m4a1,159123,False,Siraissi,item_pickup,c3ddd683
16,76561198340888446,m4a1,159135,False,MonsTro,item_pickup,c3ddd683
51,76561198340888446,vesthelm,159237,False,MonsTro,item_pickup,c3ddd683
48,76561198397576589,incgrenade,159257,False,AVARA KÉRABA,item_pickup,c3ddd683
48,76561198051880621,incgrenade,159259,False,Cujura,item_pickup,c3ddd683
44,76561198051880621,hegrenade,159265,False,Cujura,item_pickup,c3ddd683
43,76561198051880621,flashbang,159265,False,Cujura,item_pickup,c3ddd683
45,76561198051880621,smokegrenade,159265,False,Cujura,item_pickup,c3ddd683
48,76561198340888446,incgrenade,159273,False,MonsTro,item_pickup,c3ddd683
45,76561198340888446,smokegrenade,159279,False,MonsTro,item_pickup,c3ddd683
44,76561198340888446,hegrenade,159289,False,MonsTro,item_pickup,c3ddd683
43,76561198340888446,flashbang,159301,False,MonsTro,item_pickup,c3ddd683
55,76561198340888446,defuser,159387,False,MonsTro,item_pickup,c3ddd683
16,76561198421514418,m4a1,162203,True,rodrigaoobrabo,item_pickup,c3ddd683
43,76561198421514418,flashbang,162211,True,rodrigaoobrabo,item_pickup,c3ddd683
16,76561198100001022,m4a1,162965,True,Luiz,item_pickup,c3ddd683
44,76561198051880621,hegrenade,165121,False,Cujura,item_pickup,c3ddd683
59,76561198000238678,knife,165373,False,Erick,item_pickup,c3ddd683
4,76561198000238678,glock,165373,False,Erick,item_pickup,c3ddd683
59,76561197996437459,knife,165373,False,【﻿ＰＫ】,item_pickup,c3ddd683
4,76561197996437459,glock,165373,False,【﻿ＰＫ】,item_pickup,c3ddd683
59,76561198100001022,knife,165373,False,Luiz,item_pickup,c3ddd683
4,76561198100001022,glock,165373,False,Luiz,item_pickup,c3ddd683
42,76561198340888446,knife,165373,False,MonsTro,item_pickup,c3ddd683
32,76561198340888446,hkp2000,165373,False,MonsTro,item_pickup,c3ddd683
59,76561198124241179,knife,165373,False,Talevor,item_pickup,c3ddd683
4,76561198124241179,glock,165373,False,Talevor,item_pickup,c3ddd683
59,76561198421514418,knife,165373,False,rodrigaoobrabo,item_pickup,c3ddd683
4,76561198421514418,glock,165373,False,rodrigaoobrabo,item_pickup,c3ddd683
49,76561198100001022,c4,165373,False,Luiz,item_pickup,c3ddd683
51,76561198421514418,vesthelm,165419,False,rodrigaoobrabo,item_pickup,c3ddd683
7,76561198421514418,ak47,165419,False,rodrigaoobrabo,item_pickup,c3ddd683
45,76561198421514418,smokegrenade,165479,False,rodrigaoobrabo,item_pickup,c3ddd683
7,76561198100001022,ak47,165485,False,Luiz,item_pickup,c3ddd683
51,76561198100001022,vesthelm,165501,False,Luiz,item_pickup,c3ddd683
7,76561198124241179,ak47,165503,False,Talevor,item_pickup,c3ddd683
43,76561198421514418,flashbang,165505,False,rodrigaoobrabo,item_pickup,c3ddd683
45,76561198100001022,smokegrenade,165521,False,Luiz,item_pickup,c3ddd683
51,76561198124241179,vesthelm,165525,False,Talevor,item_pickup,c3ddd683
43,76561198100001022,flashbang,165539,False,Luiz,item_pickup,c3ddd683
43,76561198100001022,flashbang,165553,False,Luiz,item_pickup,c3ddd683
43,76561198421514418,flashbang,165561,False,rodrigaoobrabo,item_pickup,c3ddd683
45,76561198124241179,smokegrenade,165565,False,Talevor,item_pickup,c3ddd683
31,76561198026214582,taser,165565,False,Connan,item_pickup,c3ddd683
43,76561198124241179,flashbang,165575,False,Talevor,item_pickup,c3ddd683
50,76561198178993731,vest,165617,False,Siraissi,item_pickup,c3ddd683
7,76561198000238678,ak47,165623,False,Erick,item_pickup,c3ddd683
51,76561198000238678,vesthelm,165639,False,Erick,item_pickup,c3ddd683
7,76561197996437459,ak47,165649,False,【﻿ＰＫ】,item_pickup,c3ddd683
51,76561197996437459,vesthelm,165663,False,【﻿ＰＫ】,item_pickup,c3ddd683
45,76561198000238678,smokegrenade,165723,False,Erick,item_pickup,c3ddd683
43,76561198000238678,flashbang,165747,False,Erick,item_pickup,c3ddd683
45,76561197996437459,smokegrenade,165793,False,【﻿ＰＫ】,item_pickup,c3ddd683
44,76561197996437459,hegrenade,165805,False,【﻿ＰＫ】,item_pickup,c3ddd683
48,76561198051880621,incgrenade,165849,False,Cujura,item_pickup,c3ddd683
51,76561198340888446,vesthelm,165901,False,MonsTro,item_pickup,c3ddd683
48,76561198340888446,incgrenade,165933,False,MonsTro,item_pickup,c3ddd683
43,76561198124241179,flashbang,165939,False,Talevor,item_pickup,c3ddd683
45,76561198340888446,smokegrenade,165943,False,MonsTro,item_pickup,c3ddd683
43,76561198340888446,flashbang,165957,False,MonsTro,item_pickup,c3ddd683
43,76561198340888446,flashbang,165967,False,MonsTro,item_pickup,c3ddd683
60,76561198340888446,m4a1,165977,False,MonsTro,item_pickup,c3ddd683
60,76561198178993731,m4a1,166033,False,Siraissi,item_pickup,c3ddd683
48,76561198397576589,incgrenade,166129,False,AVARA KÉRABA,item_pickup,c3ddd683
31,76561198178993731,taser,166129,False,Siraissi,item_pickup,c3ddd683
55,76561198340888446,defuser,166131,False,MonsTro,item_pickup,c3ddd683
45,76561198397576589,smokegrenade,166145,False,AVARA KÉRABA,item_pickup,c3ddd683
44,76561198397576589,hegrenade,166157,False,AVARA KÉRABA,item_pickup,c3ddd683
43,76561198051880621,flashbang,166157,False,Cujura,item_pickup,c3ddd683
43,76561198397576589,flashbang,166165,False,AVARA KÉRABA,item_pickup,c3ddd683
45,76561198026214582,smokegrenade,166175,False,Connan,item_pickup,c3ddd683
43,76561198051880621,flashbang,166221,False,Cujura,item_pickup,c3ddd683
44,76561198026214582,hegrenade,166287,False,Connan,item_pickup,c3ddd683
43,76561198026214582,flashbang,166303,False,Connan,item_pickup,c3ddd683
43,76561198000238678,flashbang,167641,False,Erick,item_pickup,c3ddd683
43,76561198100001022,flashbang,167719,False,Luiz,item_pickup,c3ddd683
43,76561198421514418,flashbang,169457,True,rodrigaoobrabo,item_pickup,c3ddd683
7,76561198026214582,ak47,171329,False,Connan,item_pickup,c3ddd683
44,76561198397576589,hegrenade,171533,False,AVARA KÉRABA,item_pickup,c3ddd683
43,76561198026214582,flashbang,171581,False,Connan,item_pickup,c3ddd683
31,76561198397576589,taser,171583,False,AVARA KÉRABA,item_pickup,c3ddd683
59,76561197996437459,knife,171835,False,【﻿ＰＫ】,item_pickup,c3ddd683
4,76561197996437459,glock,171835,False,【﻿ＰＫ】,item_pickup,c3ddd683
42,76561198178993731,knife,171835,False,Siraissi,item_pickup,c3ddd683
61,76561198178993731,hkp2000,171835,False,Siraissi,item_pickup,c3ddd683
520,76561198051880621,knife,171835,False,Cujura,item_pickup,c3ddd683
61,76561198051880621,hkp2000,171835,False,Cujura,item_pickup,c3ddd683
59,76561198000238678,knife,171835,False,Erick,item_pickup,c3ddd683
4,76561198000238678,glock,171835,False,Erick,item_pickup,c3ddd683
59,76561198100001022,knife,171835,False,Luiz,item_pickup,c3ddd683
4,76561198100001022,glock,171835,False,Luiz,item_pickup,c3ddd683
42,76561198340888446,knife,171835,False,MonsTro,item_pickup,c3ddd683
32,76561198340888446,hkp2000,171835,False,MonsTro,item_pickup,c3ddd683
59,76561198124241179,knife,171835,False,Talevor,item_pickup,c3ddd683
4,76561198124241179,glock,171835,False,Talevor,item_pickup,c3ddd683
59,76561198421514418,knife,171835,False,rodrigaoobrabo,item_pickup,c3ddd683
4,76561198421514418,glock,171835,False,rodrigaoobrabo,item_pickup,c3ddd683
49,76561198000238678,c4,171835,False,Erick,item_pickup,c3ddd683
51,76561198421514418,vesthelm,172005,False,rodrigaoobrabo,item_pickup,c3ddd683
7,76561198421514418,ak47,172005,False,rodrigaoobrabo,item_pickup,c3ddd683
51,76561198340888446,vesthelm,172035,False,MonsTro,item_pickup,c3ddd683
50,76561198397576589,vest,172039,False,AVARA KÉRABA,item_pickup,c3ddd683
31,76561198026214582,taser,172047,False,Connan,item_pickup,c3ddd683
48,76561198340888446,incgrenade,172067,False,MonsTro,item_pickup,c3ddd683
48,76561198397576589,incgrenade,172073,False,AVARA KÉRABA,item_pickup,c3ddd683
45,76561198421514418,smokegrenade,172075,False,rodrigaoobrabo,item_pickup,c3ddd683
45,76561198340888446,smokegrenade,172077,False,MonsTro,item_pickup,c3ddd683
43,76561198340888446,flashbang,172087,False,MonsTro,item_pickup,c3ddd683
45,76561198397576589,smokegrenade,172089,False,AVARA KÉRABA,item_pickup,c3ddd683
43,76561198397576589,flashbang,172099,False,AVARA KÉRABA,item_pickup,c3ddd683
51,76561198051880621,vesthelm,172099,False,Cujura,item_pickup,c3ddd683
43,76561198340888446,flashbang,172101,False,MonsTro,item_pickup,c3ddd683
43,76561198421514418,flashbang,172103,False,rodrigaoobrabo,item_pickup,c3ddd683
51,76561198178993731,vesthelm,172227,False,Siraissi,item_pickup,c3ddd683
60,76561198178993731,m4a1,172257,False,Siraissi,item_pickup,c3ddd683
7,76561198000238678,ak47,172269,False,Erick,item_pickup,c3ddd683
51,76561198000238678,vesthelm,172289,False,Erick,item_pickup,c3ddd683
48,76561198178993731,incgrenade,172293,False,Siraissi,item_pickup,c3ddd683
9,76561198340888446,awp,172295,False,MonsTro,item_pickup,c3ddd683
45,76561198178993731,smokegrenade,172307,False,Siraissi,item_pickup,c3ddd683
44,76561198178993731,hegrenade,172319,False,Siraissi,item_pickup,c3ddd683
43,76561198178993731,flashbang,172333,False,Siraissi,item_pickup,c3ddd683
16,76561198051880621,m4a1,172349,False,Cujura,item_pickup,c3ddd683
55,76561198178993731,defuser,172373,False,Siraissi,item_pickup,c3ddd683
36,76561198340888446,p250,172391,False,MonsTro,item_pickup,c3ddd683
48,76561198051880621,incgrenade,172415,False,Cujura,item_pickup,c3ddd683
44,76561198051880621,hegrenade,172419,False,Cujura,item_pickup,c3ddd683
43,76561198051880621,flashbang,172419,False,Cujura,item_pickup,c3ddd683
45,76561198051880621,smokegrenade,172419,False,Cujura,item_pickup,c3ddd683
13,76561197996437459,galilar,172663,False,【﻿ＰＫ】,item_pickup,c3ddd683
17,76561198124241179,mac10,172671,False,Talevor,item_pickup,c3ddd683
51,76561197996437459,vesthelm,172681,False,【﻿ＰＫ】,item_pickup,c3ddd683
51,76561198124241179,vesthelm,172763,False,Talevor,item_pickup,c3ddd683
45,76561197996437459,smokegrenade,172767,False,【﻿ＰＫ】,item_pickup,c3ddd683
44,76561197996437459,hegrenade,172779,False,【﻿ＰＫ】,item_pickup,c3ddd683
43,76561197996437459,flashbang,172785,False,【﻿ＰＫ】,item_pickup,c3ddd683
45,76561198124241179,smokegrenade,172819,False,Talevor,item_pickup,c3ddd683
43,76561198124241179,flashbang,172833,False,Talevor,item_pickup,c3ddd683
43,76561198124241179,flashbang,172841,False,Talevor,item_pickup,c3ddd683
46,76561198124241179,molotov,172861,False,Talevor,item_pickup,c3ddd683
7,76561198100001022,ak47,172881,False,Luiz,item_pickup,c3ddd683
51,76561198100001022,vesthelm,172897,False,Luiz,item_pickup,c3ddd683
45,76561198100001022,smokegrenade,172945,False,Luiz,item_pickup,c3ddd683
44,76561198100001022,hegrenade,172973,False,Luiz,item_pickup,c3ddd683
49,76561198421514418,c4,173063,False,rodrigaoobrabo,item_pickup,c3ddd683
49,76561197996437459,c4,173175,False,【﻿ＰＫ】,item_pickup,c3ddd683
31,76561198421514418,taser,175069,True,rodrigaoobrabo,item_pickup,c3ddd683
7,76561198124241179,ak47,175351,False,Talevor,item_pickup,c3ddd683
45,76561198000238678,smokegrenade,176391,True,Erick,item_pickup,c3ddd683
49,76561198124241179,c4,177955,True,Talevor,item_pickup,c3ddd683
45,76561198397576589,smokegrenade,179035,False,AVARA KÉRABA,item_pickup,c3ddd683
7,76561198051880621,ak47,179067,True,Cujura,item_pickup,c3ddd683
59,76561198421514418,knife,179211,False,rodrigaoobrabo,item_pickup,c3ddd683
4,76561198421514418,glock,179211,False,rodrigaoobrabo,item_pickup,c3ddd683
59,76561197996437459,knife,179211,False,【﻿ＰＫ】,item_pickup,c3ddd683
4,76561197996437459,glock,179211,False,【﻿ＰＫ】,item_pickup,c3ddd683
59,76561198000238678,knife,179211,False,Erick,item_pickup,c3ddd683
4,76561198000238678,glock,179211,False,Erick,item_pickup,c3ddd683
59,76561198100001022,knife,179211,False,Luiz,item_pickup,c3ddd683
4,76561198100001022,glock,179211,False,Luiz,item_pickup,c3ddd683
59,76561198124241179,knife,179211,False,Talevor,item_pickup,c3ddd683
4,76561198124241179,glock,179211,False,Talevor,item_pickup,c3ddd683
42,76561198026214582,knife,179211,False,Connan,item_pickup,c3ddd683
61,76561198026214582,hkp2000,179211,False,Connan,item_pickup,c3ddd683
49,76561198421514418,c4,179211,False,rodrigaoobrabo,item_pickup,c3ddd683
48,76561198178993731,incgrenade,179300,False,Siraissi,item_pickup,c3ddd683
43,76561198178993731,flashbang,179316,False,Siraissi,item_pickup,c3ddd683
51,76561198421514418,vesthelm,179324,False,rodrigaoobrabo,item_pickup,c3ddd683
31,76561198178993731,taser,179370,False,Siraissi,item_pickup,c3ddd683
48,76561198051880621,incgrenade,179400,False,Cujura,item_pickup,c3ddd683
43,76561198051880621,flashbang,179416,False,Cujura,item_pickup,c3ddd683
19,76561198421514418,p90,179446,False,rodrigaoobrabo,item_pickup,c3ddd683
60,76561198026214582,m4a1,179466,False,Connan,item_pickup,c3ddd683
51,76561198026214582,vesthelm,179518,False,Connan,item_pickup,c3ddd683
43,76561198340888446,flashbang,179526,False,MonsTro,item_pickup,c3ddd683
45,76561198051880621,smokegrenade,179534,False,Cujura,item_pickup,c3ddd683
31,76561198026214582,taser,179570,False,Connan,item_pickup,c3ddd683
43,76561198421514418,flashbang,179588,False,rodrigaoobrabo,item_pickup,c3ddd683
55,76561198026214582,defuser,179592,False,Connan,item_pickup,c3ddd683
43,76561198421514418,flashbang,179598,False,rodrigaoobrabo,item_pickup,c3ddd683
17,76561198000238678,mac10,179656,False,Erick,item_pickup,c3ddd683
48,76561198340888446,incgrenade,179680,False,MonsTro,item_pickup,c3ddd683
45,76561198340888446,smokegrenade,179694,False,MonsTro,item_pickup,c3ddd683
51,76561198000238678,vesthelm,179710,False,Erick,item_pickup,c3ddd683
44,76561198340888446,hegrenade,179730,False,MonsTro,item_pickup,c3ddd683
45,76561198000238678,smokegrenade,179794,False,Erick,item_pickup,c3ddd683
48,76561198397576589,incgrenade,179818,False,AVARA KÉRABA,item_pickup,c3ddd683
44,76561198397576589,hegrenade,179836,False,AVARA KÉRABA,item_pickup,c3ddd683
46,76561198000238678,molotov,179836,False,Erick,item_pickup,c3ddd683
43,76561198397576589,flashbang,179852,False,AVARA KÉRABA,item_pickup,c3ddd683
43,76561198000238678,flashbang,179858,False,Erick,item_pickup,c3ddd683
13,76561198100001022,galilar,179860,False,Luiz,item_pickup,c3ddd683
19,76561198124241179,p90,179870,False,Talevor,item_pickup,c3ddd683
43,76561198000238678,flashbang,179870,False,Erick,item_pickup,c3ddd683
51,76561198100001022,vesthelm,179884,False,Luiz,item_pickup,c3ddd683
51,76561198124241179,vesthelm,179898,False,Talevor,item_pickup,c3ddd683
45,76561198124241179,smokegrenade,179928,False,Talevor,item_pickup,c3ddd683
45,76561198100001022,smokegrenade,179934,False,Luiz,item_pickup,c3ddd683
13,76561197996437459,galilar,179940,False,【﻿ＰＫ】,item_pickup,c3ddd683
51,76561197996437459,vesthelm,179964,False,【﻿ＰＫ】,item_pickup,c3ddd683
3,76561198397576589,fiveseven,179984,False,AVARA KÉRABA,item_pickup,c3ddd683
43,76561198124241179,flashbang,179994,False,Talevor,item_pickup,c3ddd683
43,76561198100001022,flashbang,180000,False,Luiz,item_pickup,c3ddd683
43,76561198124241179,flashbang,180008,False,Talevor,item_pickup,c3ddd683
45,76561197996437459,smokegrenade,180082,False,【﻿ＰＫ】,item_pickup,c3ddd683
43,76561197996437459,flashbang,180094,False,【﻿ＰＫ】,item_pickup,c3ddd683
43,76561197996437459,flashbang,180106,False,【﻿ＰＫ】,item_pickup,c3ddd683
31,76561198421514418,taser,181604,False,rodrigaoobrabo,item_pickup,c3ddd683
45,76561198000238678,smokegrenade,183300,False,Erick,item_pickup,c3ddd683
7,76561198000238678,ak47,183350,True,Erick,item_pickup,c3ddd683
60,76561198100001022,m4a1,183412,False,Luiz,item_pickup,c3ddd683
17,76561197996437459,mac10,184472,False,【﻿ＰＫ】,item_pickup,c3ddd683
13,76561197996437459,galilar,184608,False,【﻿ＰＫ】,item_pickup,c3ddd683
43,76561198421514418,flashbang,185126,False,rodrigaoobrabo,item_pickup,c3ddd683
42,76561198397576589,knife,185218,False,AVARA KÉRABA,item_pickup,c3ddd683
61,76561198397576589,hkp2000,185218,False,AVARA KÉRABA,item_pickup,c3ddd683
520,76561198051880621,knife,185218,False,Cujura,item_pickup,c3ddd683
61,76561198051880621,hkp2000,185218,False,Cujura,item_pickup,c3ddd683
59,76561198124241179,knife,185218,False,Talevor,item_pickup,c3ddd683
4,76561198124241179,glock,185218,False,Talevor,item_pickup,c3ddd683
42,76561198178993731,knife,185218,False,Siraissi,item_pickup,c3ddd683
61,76561198178993731,hkp2000,185218,False,Siraissi,item_pickup,c3ddd683
42,76561198026214582,knife,185218,False,Connan,item_pickup,c3ddd683
61,76561198026214582,hkp2000,185218,False,Connan,item_pickup,c3ddd683
49,76561198124241179,c4,185218,False,Talevor,item_pickup,c3ddd683
45,76561197996437459,smokegrenade,185325,False,【﻿ＰＫ】,item_pickup,c3ddd683
45,76561198100001022,smokegrenade,185329,False,Luiz,item_pickup,c3ddd683
44,76561197996437459,hegrenade,185329,False,【﻿ＰＫ】,item_pickup,c3ddd683
43,76561197996437459,flashbang,185341,False,【﻿ＰＫ】,item_pickup,c3ddd683
44,76561198100001022,hegrenade,185345,False,Luiz,item_pickup,c3ddd683
51,76561198051880621,vesthelm,185357,False,Cujura,item_pickup,c3ddd683
43,76561198100001022,flashbang,185361,False,Luiz,item_pickup,c3ddd683
46,76561198100001022,molotov,185377,False,Luiz,item_pickup,c3ddd683
16,76561198051880621,m4a1,185395,False,Cujura,item_pickup,c3ddd683
51,76561198397576589,vesthelm,185397,False,AVARA KÉRABA,item_pickup,c3ddd683
55,76561198397576589,defuser,185413,False,AVARA KÉRABA,item_pickup,c3ddd683
60,76561198397576589,m4a1,185447,False,AVARA KÉRABA,item_pickup,c3ddd683
48,76561198051880621,incgrenade,185463,False,Cujura,item_pickup,c3ddd683
44,76561198051880621,hegrenade,185469,False,Cujura,item_pickup,c3ddd683
43,76561198051880621,flashbang,185469,False,Cujura,item_pickup,c3ddd683
45,76561198051880621,smokegrenade,185469,False,Cujura,item_pickup,c3ddd683
48,76561198397576589,incgrenade,185475,False,AVARA KÉRABA,item_pickup,c3ddd683
45,76561198397576589,smokegrenade,185487,False,AVARA KÉRABA,item_pickup,c3ddd683
44,76561198397576589,hegrenade,185499,False,AVARA KÉRABA,item_pickup,c3ddd683
43,76561198397576589,flashbang,185509,False,AVARA KÉRABA,item_pickup,c3ddd683
51,76561198178993731,vesthelm,185587,False,Siraissi,item_pickup,c3ddd683
43,76561198000238678,flashbang,185591,False,Erick,item_pickup,c3ddd683
60,76561198178993731,m4a1,185617,False,Siraissi,item_pickup,c3ddd683
48,76561198178993731,incgrenade,185653,False,Siraissi,item_pickup,c3ddd683
45,76561198178993731,smokegrenade,185667,False,Siraissi,item_pickup,c3ddd683
44,76561198178993731,hegrenade,185679,False,Siraissi,item_pickup,c3ddd683
43,76561198178993731,flashbang,185689,False,Siraissi,item_pickup,c3ddd683
45,76561198421514418,smokegrenade,185745,False,rodrigaoobrabo,item_pickup,c3ddd683
46,76561198421514418,molotov,185753,False,rodrigaoobrabo,item_pickup,c3ddd683
60,76561198026214582,m4a1,185779,False,Connan,item_pickup,c3ddd683
48,76561198340888446,incgrenade,185797,False,MonsTro,item_pickup,c3ddd683
51,76561198026214582,vesthelm,185821,False,Connan,item_pickup,c3ddd683
43,76561198340888446,flashbang,185831,False,MonsTro,item_pickup,c3ddd683
43,76561198340888446,flashbang,185843,False,MonsTro,item_pickup,c3ddd683
7,76561198000238678,ak47,185847,False,Erick,item_pickup,c3ddd683
55,76561198026214582,defuser,185867,False,Connan,item_pickup,c3ddd683
7,76561198124241179,ak47,185869,False,Talevor,item_pickup,c3ddd683
51,76561198124241179,vesthelm,185937,False,Talevor,item_pickup,c3ddd683
55,76561198340888446,defuser,185967,False,MonsTro,item_pickup,c3ddd683
45,76561198124241179,smokegrenade,185975,False,Talevor,item_pickup,c3ddd683
43,76561198124241179,flashbang,185985,False,Talevor,item_pickup,c3ddd683
43,76561198124241179,flashbang,185993,False,Talevor,item_pickup,c3ddd683
46,76561198124241179,molotov,186031,False,Talevor,item_pickup,c3ddd683
7,76561197996437459,ak47,186073,False,【﻿ＰＫ】,item_pickup,c3ddd683
49,76561197996437459,c4,186561,False,【﻿ＰＫ】,item_pickup,c3ddd683
